sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
CR-C02-011-A0045,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.174057511,0.000000000,0.000000000
CR-C02-011-A0046,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.192067844,0.000000000,0.000000000
CR-C02-011-A0047,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.175249605,0.000000000,0.000000000
CR-C02-011-A0048,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.205461310,0.000000000,0.000000000
CR-C02-011-A0049,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.200762642,0.000000000,0.000000000
CR-C02-011-A0050,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.202167597,0.000000000,0.000000000
CR-C02-011-A0051,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.209810532,0.000000000,0.000000000
CR-C02-011-A0052,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.208011377,0.000000000,0.000000000
CR-C02-011-A0053,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.223595701,0.000000000,0.000000000
CR-C02-011-A0054,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.232746470,0.000000000,0.000000000
CR-C02-011-A0055,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.232287997,0.000000000,0.000000000
CR-C02-011-A0056,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.241244016,0.000000000,0.000000000
CR-C02-011-A0057,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.256522770,0.000000000,0.000000000
CR-C02-011-A0058,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.239613896,0.000000000,0.000000000
CR-C02-011-A0059,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.257949374,0.000000000,0.000000000
CR-C02-011-A0060,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.282885400,0.000000000,0.000000000
CR-C02-011-A0061,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.272940625,0.000000000,0.000000000
CR-C02-011-A0062,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.267521697,0.000000000,0.000000000
CR-C02-011-A0063,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.288892956,0.000000000,0.000000000
CR-C02-011-A0064,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.297106174,0.000000000,0.000000000
CR-C02-011-A0065,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.307132015,0.000000000,0.000000000
CR-C02-011-A0066,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.304246265,0.000000000,0.000000000
CR-C02-011-A0067,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.283675181,0.000000000,0.000000000
CR-C02-011-A0068,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.311652170,0.000000000,0.000000000
CR-C02-011-A0069,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.304732899,0.000000000,0.000000000
CR-C02-011-A0070,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.348234705,0.000000000,0.000000000
CR-C02-011-A0071,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.329680247,0.000000000,0.000000000
CR-C02-011-A0072,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.317024276,0.000000000,0.000000000
CR-C02-011-A0073,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.363963170,0.000000000,0.000000000
CR-C02-011-A0074,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.343491657,0.000000000,0.000000000
CR-C02-011-A0075,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.362396762,0.000000000,0.000000000
CR-C02-011-A0076,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.379326136,0.000000000,0.000000000
CR-C02-011-A0077,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.396832083,0.000000000,0.000000000
CR-C02-011-A0078,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.367463126,0.000000000,0.000000000
CR-C02-011-A0079,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.387151414,0.000000000,0.000000000
CR-C02-011-A0080,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.371979839,0.000000000,0.000000000
CR-C02-011-A0081,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.381775532,0.000000000,0.000000000
CR-C02-011-A0082,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.401915490,0.000000000,0.000000000
CR-C02-011-A0083,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.395248110,0.000000000,0.000000000
CR-C02-011-A0084,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.387867674,0.000000000,0.000000000
CR-C02-011-A0085,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.428354480,0.000000000,0.000000000
CR-C02-011-A0086,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.424705392,0.000000000,0.000000000
CR-C02-011-A0087,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.424881941,0.000000000,0.000000000
CR-C02-011-A0088,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.423097477,0.000000000,0.000000000
CR-C02-011-A0089,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.454615832,0.000000000,0.000000000
CR-C02-011-A0090,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.457234473,0.000000000,0.000000000
CR-C02-011-A0091,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.465454369,0.000000000,0.000000000
CR-C02-011-A0092,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.469622323,0.000000000,0.000000000
CR-C02-011-A0093,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.465015066,0.000000000,0.000000000
CR-C02-011-A0094,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.474676690,0.000000000,0.000000000
CR-C02-011-A0095,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.505056282,0.000000000,0.000000000
CR-C02-011-A0096,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.489741777,0.000000000,0.000000000
CR-C02-011-A0097,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.521407816,0.000000000,0.000000000
CR-C02-011-A0098,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.478142322,0.000000000,0.000000000
CR-C02-011-A0099,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.520739002,0.000000000,0.000000000
CR-C02-011-A0100,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.508466264,0.000000000,0.000000000
CR-C02-011-A0101,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.527611014,0.000000000,0.000000000
CR-C02-011-A0102,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.487021923,0.000000000,0.000000000
CR-C02-011-A0103,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.527624719,0.000000000,0.000000000
CR-C02-011-A0104,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.531653321,0.000000000,0.000000000
CR-C02-011-A0105,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.514174615,0.000000000,0.000000000
CR-C02-011-A0106,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.599897175,0.000000000,0.000000000
CR-C02-011-A0107,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.588800051,0.000000000,0.000000000
CR-C02-011-A0108,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.532659822,0.000000000,0.000000000
CR-C02-011-A0109,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.550053056,0.000000000,0.000000000
CR-C02-011-A0110,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.563948010,0.000000000,0.000000000
CR-C02-011-A0111,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.576775356,0.000000000,0.000000000
CR-C02-011-A0112,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.562207602,0.000000000,0.000000000
CR-C02-011-A0113,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.573606346,0.000000000,0.000000000
CR-C02-011-A0114,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.558546421,0.000000000,0.000000000
CR-C02-011-A0115,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.584524916,0.000000000,0.000000000
CR-C02-011-A0116,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.546249240,0.000000000,0.000000000
CR-C02-011-A0117,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.614566472,0.000000000,0.000000000
CR-C02-011-A0118,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.586542778,0.000000000,0.000000000
CR-C02-011-A0119,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.609630065,0.000000000,0.000000000
CR-C02-011-A0120,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.587475012,0.000000000,0.000000000
CR-C02-011-A0121,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.593086687,0.000000000,0.000000000
CR-C02-011-A0122,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.594171880,0.000000000,0.000000000
CR-C02-011-A0123,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.648687892,0.000000000,0.000000000
CR-C02-011-A0124,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.649255528,0.000000000,0.000000000
CR-C02-011-A0125,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.595469854,0.000000000,0.000000000
CR-C02-011-A0126,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.615387359,0.000000000,0.000000000
CR-C02-011-A0127,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.593062031,0.000000000,0.000000000
CR-C02-011-A0128,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,254.000000000,256.000000000,2.000000000,0.615824526,0.000000000,0.000000000
CR-C02-011-A0129,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,256.000000000,258.000000000,2.000000000,0.603506764,0.000000000,0.000000000
CR-C02-011-A0130,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,258.000000000,260.000000000,2.000000000,0.632448640,0.000000000,0.000000000
CR-C02-011-A0131,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,260.000000000,262.000000000,2.000000000,0.617884952,0.000000000,0.000000000
CR-C02-011-A0132,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,262.000000000,264.000000000,2.000000000,0.595034321,0.000000000,0.000000000
CR-C02-011-A0133,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,264.000000000,266.000000000,2.000000000,0.668266162,0.000000000,0.000000000
CR-C02-011-A0134,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,266.000000000,268.000000000,2.000000000,0.608976484,0.000000000,0.000000000
CR-C02-011-A0135,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,268.000000000,270.000000000,2.000000000,0.614173197,0.000000000,0.000000000
CR-C02-011-A0136,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.649722721,0.000000000,0.000000000
CR-C02-011-A0137,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,272.000000000,274.000000000,2.000000000,0.595459370,0.000000000,0.000000000
CR-C02-011-A0138,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,274.000000000,276.000000000,2.000000000,0.627054517,0.000000000,0.000000000
CR-C02-011-A0139,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,276.000000000,278.000000000,2.000000000,0.640605502,0.000000000,0.000000000
CR-C02-011-A0140,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,278.000000000,280.000000000,2.000000000,0.641443134,0.000000000,0.000000000
CR-C02-011-A0141,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,280.000000000,282.000000000,2.000000000,0.557673398,0.000000000,0.000000000
CR-C02-011-A0142,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,282.000000000,284.000000000,2.000000000,0.577751791,0.000000000,0.000000000
CR-C02-011-A0143,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,284.000000000,286.000000000,2.000000000,0.619605538,0.000000000,0.000000000
CR-C02-011-A0144,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,286.000000000,288.000000000,2.000000000,0.614066405,0.000000000,0.000000000
CR-C02-011-A0145,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,288.000000000,290.000000000,2.000000000,0.596454051,0.000000000,0.000000000
CR-C02-011-A0146,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,290.000000000,292.000000000,2.000000000,0.577359889,0.000000000,0.000000000
CR-C02-011-A0147,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,292.000000000,294.000000000,2.000000000,0.614938649,0.000000000,0.000000000
CR-C02-011-A0148,CR-C02-011,DS04,cerro_rojo,CAMPAIGN_02,294.000000000,295.707291123,1.707291123,0.609936314,0.000000000,0.000000000
CR-C02-012-A0001,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.024917019,0.000000000,0.000000000
CR-C02-012-A0002,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.022903821,0.000000000,0.000000000
CR-C02-012-A0003,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.021811909,0.000000000,0.000000000
CR-C02-012-A0004,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.020264185,0.000000000,0.000000000
CR-C02-012-A0005,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.024105883,0.000000000,0.000000000
CR-C02-012-A0006,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.025662446,0.000000000,0.000000000
CR-C02-012-A0007,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.024049450,0.000000000,0.000000000
CR-C02-012-A0008,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.024103012,0.000000000,0.000000000
CR-C02-012-A0009,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.021805378,0.000000000,0.000000000
CR-C02-012-A0010,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.024477901,0.000000000,0.000000000
CR-C02-012-A0011,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.021631069,0.000000000,0.000000000
CR-C02-012-A0012,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.025869618,0.000000000,0.000000000
CR-C02-012-A0013,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.020996448,0.000000000,0.000000000
CR-C02-012-A0014,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.021521854,0.000000000,0.000000000
CR-C02-012-A0015,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.024166514,0.000000000,0.000000000
CR-C02-012-A0016,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.024135281,0.000000000,0.000000000
CR-C02-012-A0017,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.022222302,0.000000000,0.000000000
CR-C02-012-A0018,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.020806639,0.000000000,0.000000000
CR-C02-012-A0019,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.023211419,0.000000000,0.000000000
CR-C02-012-A0020,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.023228386,0.000000000,0.000000000
CR-C02-012-A0021,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.025591308,0.000000000,0.000000000
CR-C02-012-A0022,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.022553776,0.000000000,0.000000000
CR-C02-012-A0023,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.025965905,0.000000000,0.000000000
CR-C02-012-A0024,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.022084055,0.000000000,0.000000000
CR-C02-012-A0025,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.024746240,0.000000000,0.000000000
CR-C02-012-A0026,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.020143598,0.000000000,0.000000000
CR-C02-012-A0027,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.021237917,0.000000000,0.000000000
CR-C02-012-A0028,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.024482653,0.000000000,0.000000000
CR-C02-012-A0029,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.024924989,0.000000000,0.000000000
CR-C02-012-A0030,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.025961966,0.000000000,0.000000000
CR-C02-012-A0031,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.026716202,0.000000000,0.000000000
CR-C02-012-A0032,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.024293487,0.000000000,0.000000000
CR-C02-012-A0033,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.025357754,0.000000000,0.000000000
CR-C02-012-A0034,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.028640395,0.000000000,0.000000000
CR-C02-012-A0035,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.023074276,0.000000000,0.000000000
CR-C02-012-A0036,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.025695229,0.000000000,0.000000000
CR-C02-012-A0037,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.028671985,0.000000000,0.000000000
CR-C02-012-A0038,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.025951964,0.000000000,0.000000000
CR-C02-012-A0039,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.022650033,0.000000000,0.000000000
CR-C02-012-A0040,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.026163704,0.000000000,0.000000000
CR-C02-012-A0041,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.024342154,0.000000000,0.000000000
CR-C02-012-A0042,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.027765381,0.000000000,0.000000000
CR-C02-012-A0043,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.024864624,0.000000000,0.000000000
CR-C02-012-A0044,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.026915781,0.000000000,0.000000000
CR-C02-012-A0045,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.028812602,0.000000000,0.000000000
CR-C02-012-A0046,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.028387946,0.000000000,0.000000000
CR-C02-012-A0047,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.028102845,0.000000000,0.000000000
CR-C02-012-A0048,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.030922944,0.000000000,0.000000000
CR-C02-012-A0049,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.029451016,0.000000000,0.000000000
CR-C02-012-A0050,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.030027432,0.000000000,0.000000000
CR-C02-012-A0051,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.031864413,0.000000000,0.000000000
CR-C02-012-A0052,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.031791169,0.000000000,0.000000000
CR-C02-012-A0053,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.029063134,0.000000000,0.000000000
CR-C02-012-A0054,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.034211243,0.000000000,0.000000000
CR-C02-012-A0055,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.028968382,0.000000000,0.000000000
CR-C02-012-A0056,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.031813208,0.000000000,0.000000000
CR-C02-012-A0057,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.032885543,0.000000000,0.000000000
CR-C02-012-A0058,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.030778366,0.000000000,0.000000000
CR-C02-012-A0059,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.034458657,0.000000000,0.000000000
CR-C02-012-A0060,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.033874117,0.000000000,0.000000000
CR-C02-012-A0061,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.032708554,0.000000000,0.000000000
CR-C02-012-A0062,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.034540912,0.000000000,0.000000000
CR-C02-012-A0063,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.034712082,0.000000000,0.000000000
CR-C02-012-A0064,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.037256893,0.000000000,0.000000000
CR-C02-012-A0065,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.038124060,0.000000000,0.000000000
CR-C02-012-A0066,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.036866962,0.000000000,0.000000000
CR-C02-012-A0067,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.039949938,0.000000000,0.000000000
CR-C02-012-A0068,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.040064006,0.000000000,0.000000000
CR-C02-012-A0069,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.037473639,0.000000000,0.000000000
CR-C02-012-A0070,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.039994421,0.000000000,0.000000000
CR-C02-012-A0071,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.044771924,0.000000000,0.000000000
CR-C02-012-A0072,CR-C02-012,DS04,cerro_rojo,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.040961623,0.000000000,0.000000000
